Location,HotelName,NumAdults,NumChildren,DaysStayed,Bed,Rating,Price
San Diego,Comfort Inn Gaslamp Convention Center,2,0,7,1 full bed,7.4,"$1,444"
San Diego,"Hotel Indigo San Diego - Gaslamp Quarter, an IHG Hotel",2,0,7,1 queen bed,8.3,"$2,213"
San Diego,"Holiday Inn Express Hotel & Suites San Diego Airport - Old Town, an IHG Hotel",2,0,7,1 full bed,8.4,"$1,655"
San Diego,Ocean Park Inn,2,0,7,1 king bed,8.9,"$2,843"
San Diego,Embassy Suites by Hilton San Diego - La Jolla,2,0,7,"2 beds (1 king, 1 sofa bed)",8.6,"$2,020"
San Diego,"InterContinental San Diego, an IHG Hotel",2,0,7,1 king bed,8.7,"$3,023"
San Diego,DoubleTree by Hilton San Diego-Mission Valley,2,0,7,2 queen beds,7.5,"$1,659"
San Diego,Hampton Inn & Suites San Diego Airport Liberty Station,2,0,7,2 queen beds,8.9,"$1,674"
San Diego,Hampton Inn San Diego/Del Mar,2,0,7,1 king bed,8.5,"$1,435"
San Diego,Ramada Suites by Wyndham San Diego,2,0,7,Private suite,6.0,$936
San Diego,Horton Grand Hotel,2,2,1,2 queen beds,8.3,$245
San Diego,Omni San Diego Hotel,2,2,1,2 full beds,8.7,$369
San Diego,Hard Rock Hotel San Diego,2,2,1,2 queen beds,8.3,$329
San Diego,Manchester Grand Hyatt San Diego,2,2,1,2 full beds,8.7,$324
San Diego,Hyatt Regency La Jolla at Aventine,2,2,1,1 king bed,8.3,$249
San Diego,Days Inn by Wyndham San Diego Hotel Circle,2,2,1,2 queen beds,7.7,$149
San Diego,Hyatt Regency Mission Bay Spa and Marina,2,2,1,2 queen beds,8.1,$349
San Diego,Wyndham San Diego Bayside,2,2,1,2 full beds,7.7,$279
San Diego,Homewood Suites by Hilton San Diego Hotel Circle/SeaWorld Area,2,2,1,Private suite,8.1,$259
San Diego,Hampton Inn San Diego/Del Mar,2,2,1,2 full beds,8.5,$206
San Diego,Ramada Suites by Wyndham San Diego,2,2,1,Private suite,6.0,$129
San Diego,Hilton San Diego Mission Valley,2,2,1,2 queen beds,7.4,$191
San Diego,Best Western PLUS Island Palms Hotel & Marina,2,2,1,2 queen beds,8.5,$209
San Diego,Hilton Garden Inn San Diego Old Town/Sea World Area,2,2,1,2 queen beds,8.0,$201
San Diego,"The Lafayette Hotel, Swim Club & Bungalows",2,2,1,2 full beds,7.7,$209
San Diego,Best Western Plus Hacienda Hotel Old Town,2,2,1,2 queen beds,8.2,$199
San Diego,Courtyard by Marriott San Diego Mission Valley/Hotel Circle,2,2,1,2 queen beds,7.7,$219
San Diego,The Dana on Mission Bay,2,2,1,2 queen beds,8.0,$195
San Diego,"Holiday Inn Express San Diego - Sea World Area, an IHG Hotel",2,2,1,2 queen beds,8.2,$229
San Diego,"Holiday Inn Express - Downtown San Diego, an IHG Hotel",2,2,1,2 queen beds,7.9,$218
San Diego,"Holiday Inn Express Hotel & Suites San Diego Airport - Old Town, an IHG Hotel",2,2,1,2 queen beds,8.4,$189
San Diego,DoubleTree by Hilton San Diego-Mission Valley,2,2,1,2 queen beds,7.5,$224
San Diego,The Bristol Hotel San Diego,2,2,1,2 full beds,8.1,$231
San Diego,Hampton Inn & Suites San Diego Airport Liberty Station,2,2,1,2 queen beds,8.9,$239
San Diego,Embassy Suites by Hilton San Diego - La Jolla,2,2,1,Private suite,8.6,$233
San Diego,Best Western Yacht Harbor Hotel,2,2,2,2 queen beds,8.0,$394
San Diego,Omni San Diego Hotel,2,2,2,2 full beds,8.7,$743
San Diego,Homewood Suites by Hilton San Diego Hotel Circle/SeaWorld Area,2,2,2,Private suite,8.1,$522
San Diego,"Holiday Inn Express San Diego - Sea World Area, an IHG Hotel",2,2,2,2 queen beds,8.2,$458
San Diego,Hard Rock Hotel San Diego,2,2,2,2 queen beds,8.3,$658
San Diego,Courtyard by Marriott San Diego Downtown,2,2,2,2 queen beds,8.4,$718
San Diego,The Dana on Mission Bay,2,2,2,2 queen beds,8.0,$391
San Diego,"The Lafayette Hotel, Swim Club & Bungalows",2,2,2,2 full beds,7.7,$418
San Diego,Best Western PLUS Island Palms Hotel & Marina,2,2,2,2 queen beds,8.5,$418
San Diego,"Holiday Inn Express Hotel & Suites San Diego Airport - Old Town, an IHG Hotel",2,2,2,2 queen beds,8.4,$378
San Diego,Hilton Garden Inn San Diego Old Town/Sea World Area,2,2,2,2 queen beds,8.0,$421
San Diego,Hilton San Diego Mission Valley,2,2,2,2 queen beds,7.4,$401
San Diego,Sonder The Leo,2,2,2,,8.5,$366
San Diego,Manchester Grand Hyatt San Diego,2,2,2,2 full beds,8.7,$648
San Diego,Hampton Inn & Suites San Diego Airport Liberty Station,2,2,2,2 queen beds,8.9,$478
San Diego,Hilton San Diego Bayfront,2,2,2,2 queen beds,8.1,$769
San Diego,Hilton San Diego Airport/Harbor Island,2,2,2,2 queen beds,8.4,$587
San Diego,Days Inn by Wyndham San Diego Hotel Circle,2,2,2,2 queen beds,7.7,$288
San Diego,Ramada by Wyndham near SeaWorld / Mission Beach,2,2,2,2 queen beds,7.4,$300
San Diego,Blue Sea Beach Hotel,2,2,2,2 queen beds,8.5,$788
San Diego,Ramada Suites by Wyndham San Diego,2,2,2,Private suite,6.0,$258
San Diego,Humphreys Half Moon Inn,2,2,2,2 queen beds,8.4,$558
San Diego,Comfort Inn San Diego Old Town,2,2,2,2 queen beds,7.0,$323
San Diego,Embassy Suites by Hilton San Diego - La Jolla,2,2,2,Private suite,8.6,$565
San Diego,Comfort Inn Gaslamp Convention Center,2,2,2,2 full beds,7.4,$474
San Diego,DoubleTree by Hilton San Diego-Mission Valley,2,2,2,2 queen beds,7.5,$439
San Diego,"The Monsaraz San Diego, Tapestry Collection By Hilton",2,2,2,2 queen beds,8.4,$464
San Diego,Best Western Yacht Harbor Hotel,2,2,5,2 queen beds,8.0,"$1,031"
San Diego,Omni San Diego Hotel,2,2,5,2 full beds,8.7,"$1,655"
San Diego,Hard Rock Hotel San Diego,2,2,5,2 queen beds,8.3,"$1,465"
San Diego,"Holiday Inn Express San Diego - Sea World Area, an IHG Hotel",2,2,5,"3 beds (1 sofa bed, 2 queens)",8.2,"$1,145"
San Diego,Sonder The Leo,2,2,5,,8.5,$890
San Diego,Residence Inn San Diego La Jolla,2,2,5,Private suite • 2 bedrooms • 2 bathrooms • 77m²,8.4,"$3,055"
San Diego,Blue Sea Beach Hotel,2,2,5,2 queen beds,8.5,"$1,672"
San Diego,Manchester Grand Hyatt San Diego,2,2,5,2 full beds,8.7,"$1,520"
San Diego,The Dana on Mission Bay,2,2,5,2 queen beds,8.0,$998
San Diego,Best Western PLUS Island Palms Hotel & Marina,2,2,5,2 queen beds,8.5,"$1,315"
San Diego,Homewood Suites by Hilton San Diego Hotel Circle/SeaWorld Area,2,2,5,Private suite,8.1,"$1,411"
San Diego,Hilton Garden Inn San Diego Old Town/Sea World Area,2,2,5,2 queen beds,8.0,"$1,081"
San Diego,Hilton San Diego Mission Valley,2,2,5,2 queen beds,7.4,"$1,050"
San Diego,Days Inn by Wyndham San Diego Hotel Circle,2,2,5,2 queen beds,7.7,$612
San Diego,Hampton Inn & Suites San Diego Airport Liberty Station,2,2,5,2 queen beds,8.9,"$1,245"
San Diego,Ramada by Wyndham near SeaWorld / Mission Beach,2,2,5,2 queen beds,7.4,$750
San Diego,Hilton San Diego Bayfront,2,2,5,2 queen beds,8.1,"$1,803"
San Diego,Hyatt Regency Mission Bay Spa and Marina,2,2,5,2 queen beds,8.1,"$1,945"
San Diego,Ramada Suites by Wyndham San Diego,2,2,5,Private suite,6.0,$665
San Diego,Homewood Suites by Hilton San Diego Mission Valley/Zoo,2,2,5,Private suite,8.0,"$1,254"
San Diego,Best Western Plus Hacienda Hotel Old Town,2,2,5,2 queen beds,8.2,"$1,065"
San Diego,"The Monsaraz San Diego, Tapestry Collection By Hilton",2,2,5,2 queen beds,8.4,"$1,170"
San Diego,La Jolla Cove Suites,2,2,5,,6.8,"$2,175"
San Diego,Horton Grand Hotel,2,2,5,,8.3,"$1,488"
San Diego,Ocean Park Inn,2,2,5,2 queen beds,8.9,"$1,943"
San Diego,Hampton Inn San Diego Mission Valley,2,2,5,2 queen beds,7.9,"$1,005"
San Diego,Hampton Inn San Diego/Del Mar,2,2,5,2 full beds,8.5,"$1,013"
San Diego,Manchester Grand Hyatt San Diego,2,2,7,2 full beds,8.7,"$2,128"
San Diego,Omni San Diego Hotel,2,2,7,2 full beds,8.7,"$2,598"
San Diego,Horton Grand Hotel,2,2,7,,8.3,"$2,241"
San Diego,Hilton San Diego Bayfront,2,2,7,2 queen beds,8.1,"$2,482"
San Diego,Wyndham San Diego Bayside,2,2,7,2 full beds,7.7,"$1,893"
San Diego,Hyatt Regency La Jolla at Aventine,2,2,7,2 queen beds,8.3,"$2,228"
San Diego,"Staypineapple, Hotel Z, Gaslamp San Diego",2,2,7,"2 beds (1 king, 1 sofa bed)",9.1,"$1,745"
San Diego,Hampton Inn San Diego/Del Mar,2,2,7,2 full beds,8.5,"$1,547"
San Diego,Days Inn by Wyndham San Diego Hotel Circle,2,2,7,2 queen beds,7.7,"$1,098"
San Diego,Hilton San Diego Mission Valley,2,2,7,2 queen beds,7.4,"$1,528"
San Diego,Comfort Inn Gaslamp Convention Center,2,2,7,2 full beds,7.4,"$1,850"
San Diego,Hilton Garden Inn San Diego Old Town/Sea World Area,2,2,7,2 queen beds,8.0,"$1,708"
San Diego,Solamar San Diego,2,2,7,2 queen beds,8.0,"$1,945"
San Diego,"Holiday Inn Express - Downtown San Diego, an IHG Hotel",2,2,7,"2 beds (1 king, 1 sofa bed)",7.9,"$1,874"
San Diego,Hyatt Regency Mission Bay Spa and Marina,2,2,7,Private suite,8.1,"$3,213"
San Diego,"Hotel Indigo San Diego - Gaslamp Quarter, an IHG Hotel",2,2,7,2 queen beds,8.3,"$2,533"
San Diego,Hampton Inn & Suites San Diego Airport Liberty Station,2,2,7,2 queen beds,8.9,"$1,783"
San Diego,Ramada Suites by Wyndham San Diego,2,2,7,Private suite,6.0,"$1,078"
San Diego,Courtyard by Marriott San Diego Mission Valley/Hotel Circle,2,2,7,2 queen beds,7.7,"$1,551"
San Diego,DoubleTree by Hilton San Diego-Mission Valley,2,2,7,2 queen beds,7.5,"$1,659"
San Diego,The Dana on Mission Bay,2,2,7,2 queen beds,8.0,"$2,153"
San Diego,"Holiday Inn Express San Diego - Sea World Area, an IHG Hotel",2,2,7,"3 beds (1 sofa bed, 2 queens)",8.2,"$1,783"
San Diego,Best Western PLUS Island Palms Hotel & Marina,2,2,7,2 queen beds,8.5,"$2,023"
San Diego,Best Western Plus Hacienda Hotel Old Town,2,2,7,2 queen beds,8.2,"$1,663"
San Diego,Homewood Suites by Hilton San Diego Hotel Circle/SeaWorld Area,2,2,7,Private suite,8.1,"$2,210"
Miami Beach,The Donovan at Miami Beach,1,0,1,Private suite,7.0,$76
Miami Beach,KAYAK Miami Beach,1,0,1,1 king bed,8.0,$135
Miami Beach,Albion Hotel,1,0,1,1 full bed,7.4,$110
Miami Beach,Townhouse Miami Beach,1,0,1,1 king bed,6.8,$71
Miami Beach,Palihouse Miami Beach,1,0,1,1 king bed,8.3,$120
Miami Beach,"Kimpton - Hotel Palomar South Beach, an IHG Hotel",1,0,1,1 queen bed,8.1,$127
Miami Beach,Esme Miami Beach,1,0,1,1 king bed,8.8,$159
Miami Beach,"The Betsy Hotel, South Beach",1,0,1,1 king bed,8.5,$332
Miami Beach,The Altair Bay Harbor Hotel,1,0,1,2 queen beds,8.6,$251
Miami Beach,Casa Boutique Hotel,1,0,1,1 king bed,7.9,$89
Miami Beach,Circa 39 Hotel Miami Beach,1,0,1,1 queen bed,8.3,$111
Miami Beach,Casa Sofi,1,0,1,2 twin beds,7.7,$110
Miami Beach,Berkeley Park MGallery Hotel Collection,1,0,1,1 queen bed,7.9,$142
Miami Beach,Riu Plaza Miami Beach,1,0,1,2 full beds,7.5,$169
Miami Beach,Dream South Beach,1,0,1,1 full bed,7.9,$169
Miami Beach,Blue Moon Hotel,1,0,1,1 queen bed,7.3,$135
Miami Beach,Blanc Kara- Adults Only,1,0,1,,8.6,$114
Miami Beach,The Goodtime Hotel,1,0,1,1 queen bed,7.9,$144
Miami Beach,San Juan Hotel Miami Beach,1,0,1,1 king bed,7.8,$155
Miami Beach,Henrosa Hotel,1,0,1,1 queen bed,8.1,$150
Miami Beach,Nautilus by Arlo,1,0,1,1 king bed,7.5,$185
Miami Beach,Riviere South Beach Hotel,1,0,1,2 full beds,7.7,$129
Miami Beach,Best Western On The Bay Inn & Marina,1,0,1,1 king bed,7.3,$115
Miami Beach,The Palms Hotel & Spa,1,0,1,1 king bed,8.5,$229
Miami Beach,President Hotel,1,0,1,Multiple bed types,7.5,$129
Miami Beach,"Holiday Inn Miami Beach-Oceanfront, an IHG Hotel",1,0,1,Multiple bed types,6.9,$179
Miami Beach,The Donovan at Miami Beach,1,0,2,Private suite,7.0,$149
Miami Beach,KAYAK Miami Beach,1,0,2,1 king bed,8.0,$270
Miami Beach,Albion Hotel,1,0,2,1 full bed,7.4,$211
Miami Beach,Townhouse Miami Beach,1,0,2,1 queen bed,6.8,$143
Miami Beach,Palihouse Miami Beach,1,0,2,1 king bed,8.3,$240
Miami Beach,"Kimpton - Hotel Palomar South Beach, an IHG Hotel",1,0,2,1 queen bed,8.1,$254
Miami Beach,Circa 39 Hotel Miami Beach,1,0,2,1 queen bed,8.3,$198
Miami Beach,Esme Miami Beach,1,0,2,1 king bed,8.8,$227
Miami Beach,"The Betsy Hotel, South Beach",1,0,2,1 king bed,8.5,$658
Miami Beach,The Altair Bay Harbor Hotel,1,0,2,2 queen beds,8.6,$474
Miami Beach,Casa Boutique Hotel,1,0,2,1 king bed,7.9,$178
Miami Beach,Hotel Ocean,1,0,2,1 queen bed,8.2,$278
Miami Beach,President Hotel,1,0,2,Multiple bed types,7.5,$198
Miami Beach,The Goodtime Hotel,1,0,2,1 queen bed,7.9,$272
Miami Beach,Berkeley Park MGallery Hotel Collection,1,0,2,1 queen bed,7.9,$264
Miami Beach,Riu Plaza Miami Beach,1,0,2,2 full beds,7.5,$338
Miami Beach,Dream South Beach,1,0,2,1 king bed,7.9,$318
Miami Beach,Blanc Kara- Adults Only,1,0,2,,8.6,$220
Miami Beach,Blue Moon Hotel,1,0,2,1 queen bed,7.3,$270
Miami Beach,The Palms Hotel & Spa,1,0,2,1 king bed,8.5,$458
Miami Beach,Casa Sofi,1,0,2,1 king bed,7.7,$240
Miami Beach,"Holiday Inn Miami Beach-Oceanfront, an IHG Hotel",1,0,2,Multiple bed types,6.9,$348
Miami Beach,Nautilus by Arlo,1,0,2,1 king bed,7.5,$384
Miami Beach,Riviere South Beach Hotel,1,0,2,2 full beds,7.7,$259
Miami Beach,Hotel Breakwater South Beach,1,0,2,1 queen bed,7.8,$278
Miami Beach,Best Western On The Bay Inn & Marina,1,0,2,1 king bed,7.3,$230
Miami Beach,The Donovan at Miami Beach,1,0,5,Private suite,7.0,$399
Miami Beach,KAYAK Miami Beach,1,0,5,1 king bed,8.0,$723
Miami Beach,"Kimpton - Hotel Palomar South Beach, an IHG Hotel",1,0,5,1 queen bed,8.1,$592
Miami Beach,Hotel Croydon,1,0,5,2 queen beds,8.0,$592
Miami Beach,Circa 39 Hotel Miami Beach,1,0,5,1 queen bed,8.3,$476
Miami Beach,Catalina Hotel & Beach Club,1,0,5,2 full beds,5.8,$332
Miami Beach,Albion Hotel,1,0,5,1 full bed,7.4,$695
Miami Beach,Esme Miami Beach,1,0,5,1 king bed,8.8,$478
Miami Beach,Palihouse Miami Beach,1,0,5,1 queen bed,8.3,$570
Miami Beach,Berkeley Park MGallery Hotel Collection,1,0,5,1 queen bed,7.9,$548
Miami Beach,Radisson Resort Miami Beach,1,0,5,2 queen beds,7.9,$944
Miami Beach,"Holiday Inn Miami Beach-Oceanfront, an IHG Hotel",1,0,5,Multiple bed types,6.9,$661
Miami Beach,President Hotel,1,0,5,1 king bed,7.5,$644
Miami Beach,The Meridian Hotel Miami Beach,1,0,5,1 queen bed,7.9,$765
Miami Beach,Ocean Reef Suites,1,0,5,"2 beds (1 sofa bed, 1 queen)",7.9,$656
Miami Beach,Nautilus by Arlo,1,0,5,1 king bed,7.5,$980
Miami Beach,Townhouse Miami Beach,1,0,5,1 queen bed,6.8,$357
Miami Beach,Hotel Harrison,1,0,5,1 queen bed,5.3,$485
Miami Beach,San Juan Hotel Miami Beach,1,0,5,1 king bed,7.8,$604
Miami Beach,The Goodtime Hotel,1,0,5,1 queen bed,7.9,$640
Miami Beach,Casa Boutique Hotel,1,0,5,2 full beds,7.9,$626
Miami Beach,La Flora Powered by LuxUrban,1,0,5,1 queen bed,7.4,$252
Miami Beach,Riu Plaza Miami Beach,1,0,5,2 full beds,7.5,"$1,205"
Miami Beach,The Altair Bay Harbor Hotel,1,0,5,2 queen beds,8.6,"$1,116"
Miami Beach,Majestic Hotel South Beach,1,0,5,1 queen bed,6.5,$518
Miami Beach,Best Western On The Bay Inn & Marina,1,0,5,1 king bed,7.3,$613
Miami Beach,Cento Collins Stays by Mercury South Beach,1,0,7,Entire studio • 1 bathroom,6.8,$580
Miami Beach,KAYAK Miami Beach,1,0,7,1 king bed,8.0,"$1,332"
Miami Beach,The Donovan at Miami Beach,1,0,7,Private suite,7.0,$697
Miami Beach,"The Betsy Hotel, South Beach",1,0,7,1 king bed,8.5,"$2,079"
Miami Beach,Esme Miami Beach,1,0,7,1 king bed,8.8,"$1,105"
Miami Beach,The Altair Bay Harbor Hotel,1,0,7,2 queen beds,8.6,"$1,594"
Miami Beach,Berkeley Park MGallery Hotel Collection,1,0,7,1 queen bed,7.9,$882
Miami Beach,Palihouse Miami Beach,1,0,7,1 queen bed,8.3,$940
Miami Beach,Circa 39 Hotel Miami Beach,1,0,7,1 king bed,8.3,$898
Miami Beach,"Kimpton - Hotel Palomar South Beach, an IHG Hotel",1,0,7,1 queen bed,8.1,"$1,036"
Miami Beach,Lincoln Arms Suites,1,0,7,"2 beds (1 sofa bed, 1 queen)",7.7,$634
Miami Beach,"Holiday Inn Miami Beach-Oceanfront, an IHG Hotel",1,0,7,Multiple bed types,6.9,"$1,111"
Miami Beach,Townhouse Miami Beach,1,0,7,1 queen bed,6.8,$636
Miami Beach,Blue Moon Hotel,1,0,7,1 queen bed,7.3,"$1,036"
Miami Beach,The Goodtime Hotel,1,0,7,1 queen bed,7.9,"$1,166"
Miami Beach,Best Western On The Bay Inn & Marina,1,0,7,1 king bed,7.3,$960
Miami Beach,Casa Sofi,1,0,7,1 king bed,7.7,$823
Miami Beach,Mondrian South Beach,1,0,7,1 king bed,6.9,"$1,456"
Miami Beach,San Juan Hotel Miami Beach,1,0,7,2 full beds,7.8,"$1,171"
Miami Beach,Hotel Breakwater South Beach,1,0,7,1 queen bed,7.8,"$1,103"
Miami Beach,Dream South Beach,1,0,7,1 king bed,7.9,"$1,353"
Miami Beach,Lorraine Hotel,1,0,7,2 full beds,7.0,$932
Miami Beach,Albion Hotel,1,0,7,1 king bed,7.4,"$1,252"
Miami Beach,Casa Boutique Hotel,1,0,7,2 full beds,7.9,"$1,092"
Miami Beach,The Landon Bay Harbor-Miami Beach,1,0,7,1 king bed,7.3,$878
Miami Beach,Hotel Ocean,1,0,7,1 queen bed,8.2,"$1,233"
Miami Beach,The Donovan at Miami Beach,2,0,1,Private suite,7.0,$76
Miami Beach,KAYAK Miami Beach,2,0,1,1 king bed,8.0,$135
Miami Beach,"The Betsy Hotel, South Beach",2,0,1,,8.5,$227
Miami Beach,The Altair Bay Harbor Hotel,2,0,1,2 queen beds,8.6,$251
Miami Beach,Esme Miami Beach,2,0,1,1 king bed,8.8,$140
Miami Beach,Albion Hotel,2,0,1,1 full bed,7.4,$110
Miami Beach,The Palms Hotel & Spa,2,0,1,1 king bed,8.5,$229
Miami Beach,Palihouse Miami Beach,2,0,1,1 king bed,8.3,$120
Miami Beach,"Kimpton - Hotel Palomar South Beach, an IHG Hotel",2,0,1,1 queen bed,8.1,$127
Miami Beach,Nautilus by Arlo,2,0,1,1 king bed,7.5,$136
Miami Beach,Riu Plaza Miami Beach,2,0,1,2 full beds,7.5,$169
Miami Beach,Dream South Beach,2,0,1,1 full bed,7.9,$169
Miami Beach,The Goodtime Hotel,2,0,1,1 queen bed,7.9,$144
Miami Beach,Circa 39 Hotel Miami Beach,2,0,1,1 queen bed,8.3,$111
Miami Beach,Townhouse Miami Beach,2,0,1,1 king bed,6.8,$71
Miami Beach,Hotel Victor South Beach,2,0,1,1 king bed,8.4,$259
Miami Beach,Berkeley Park MGallery Hotel Collection,2,0,1,1 queen bed,7.9,$142
Miami Beach,Boulan South Beach,2,0,1,Multiple bed types,7.3,$280
Miami Beach,Hotel Ocean,2,0,1,1 queen bed,8.2,$149
Miami Beach,SLS South Beach,2,0,1,1 queen bed,7.4,$219
Miami Beach,1 Hotel South Beach,2,0,1,1 king bed,8.7,$530
Miami Beach,Mondrian South Beach,2,0,1,1 king bed,6.9,$229
Miami Beach,Grand Beach Hotel,2,0,1,,7.2,$207
Miami Beach,Casa Boutique Hotel,2,0,1,1 king bed,7.9,$89
Miami Beach,"Holiday Inn Miami Beach-Oceanfront, an IHG Hotel",2,0,1,Multiple bed types,6.9,$179
Miami Beach,Blue Moon Hotel,2,0,1,1 queen bed,7.3,$135
Miami Beach,The Donovan at Miami Beach,2,0,2,Private suite,7.0,$149
Miami Beach,KAYAK Miami Beach,2,0,2,1 king bed,8.0,$270
Miami Beach,"The Betsy Hotel, South Beach",2,0,2,1 king bed,8.5,$658
Miami Beach,The Altair Bay Harbor Hotel,2,0,2,2 queen beds,8.6,$474
Miami Beach,The Palms Hotel & Spa,2,0,2,1 king bed,8.5,$458
Miami Beach,Albion Hotel,2,0,2,1 full bed,7.4,$211
Miami Beach,Esme Miami Beach,2,0,2,1 king bed,8.8,$225
Miami Beach,Palihouse Miami Beach,2,0,2,1 king bed,8.3,$240
Miami Beach,"Kimpton - Hotel Palomar South Beach, an IHG Hotel",2,0,2,1 queen bed,8.1,$254
Miami Beach,Nautilus by Arlo,2,0,2,1 king bed,7.5,$303
Miami Beach,Riu Plaza Miami Beach,2,0,2,2 full beds,7.5,$338
Miami Beach,Circa 39 Hotel Miami Beach,2,0,2,1 queen bed,8.3,$198
Miami Beach,Hotel Ocean,2,0,2,1 queen bed,8.2,$278
Miami Beach,Dream South Beach,2,0,2,1 king bed,7.9,$318
Miami Beach,Hotel Victor South Beach,2,0,2,1 king bed,8.4,$468
Miami Beach,The Goodtime Hotel,2,0,2,1 queen bed,7.9,$272
Miami Beach,Boulan South Beach,2,0,2,Multiple bed types,7.3,$500
Miami Beach,Mondrian South Beach,2,0,2,1 king bed,6.9,$428
Miami Beach,SLS South Beach,2,0,2,1 queen bed,7.4,$418
Miami Beach,Hotel Breakwater South Beach,2,0,2,1 queen bed,7.8,$278
Miami Beach,"Holiday Inn Miami Beach-Oceanfront, an IHG Hotel",2,0,2,Multiple bed types,6.9,$348
Miami Beach,1 Hotel South Beach,2,0,2,1 king bed,8.7,"$1,060"
Miami Beach,Grand Beach Hotel,2,0,2,,7.2,$414
Miami Beach,President Hotel,2,0,2,Multiple bed types,7.5,$166
Miami Beach,Avalon Hotel,2,0,2,2 full beds,8.1,$279
Miami Beach,Blue Moon Hotel,2,0,2,1 queen bed,7.3,$270
Miami Beach,The Donovan at Miami Beach,2,0,5,Private suite,7.0,$399
Miami Beach,KAYAK Miami Beach,2,0,5,1 king bed,8.0,$723
Miami Beach,"Kimpton - Hotel Palomar South Beach, an IHG Hotel",2,0,5,1 queen bed,8.1,$592
Miami Beach,Circa 39 Hotel Miami Beach,2,0,5,1 queen bed,8.3,$476
Miami Beach,Esme Miami Beach,2,0,5,,8.8,$530
Miami Beach,Hotel Croydon,2,0,5,2 queen beds,8.0,$592
Miami Beach,Palihouse Miami Beach,2,0,5,1 queen bed,8.3,$570
Miami Beach,Radisson Resort Miami Beach,2,0,5,2 queen beds,7.9,$944
Miami Beach,Albion Hotel,2,0,5,1 full bed,7.4,$695
Miami Beach,Riu Plaza Miami Beach,2,0,5,2 full beds,7.5,"$1,205"
Miami Beach,Nautilus by Arlo,2,0,5,1 king bed,7.5,$832
Miami Beach,The Meridian Hotel Miami Beach,2,0,5,1 queen bed,7.9,$765
Miami Beach,"Holiday Inn Miami Beach-Oceanfront, an IHG Hotel",2,0,5,Multiple bed types,6.9,$661
Miami Beach,The Goodtime Hotel,2,0,5,1 queen bed,7.9,$640
Miami Beach,Grand Beach Hotel,2,0,5,1 queen bed,7.2,"$1,036"
Miami Beach,San Juan Hotel Miami Beach,2,0,5,1 king bed,7.8,$659
Miami Beach,Ocean Reef Suites,2,0,5,"2 beds (1 sofa bed, 1 queen)",7.9,$656
Miami Beach,Berkeley Park MGallery Hotel Collection,2,0,5,1 queen bed,7.9,$548
Miami Beach,President Hotel,2,0,5,1 king bed,7.5,$644
Miami Beach,The Palms Hotel & Spa,2,0,5,1 king bed,8.5,"$1,196"
Miami Beach,Catalina Hotel & Beach Club,2,0,5,2 full beds,5.8,$332
Miami Beach,Dream South Beach,2,0,5,1 king bed,7.9,$795
Miami Beach,Hotel Breakwater South Beach,2,0,5,1 queen bed,7.8,$685
Miami Beach,Avalon Hotel,2,0,5,1 king bed,8.1,$711
Miami Beach,The Altair Bay Harbor Hotel,2,0,5,2 queen beds,8.6,"$1,116"
Miami Beach,"The Betsy Hotel, South Beach",2,0,5,,8.5,"$1,179"
Miami Beach,Cento Collins Stays by Mercury South Beach,2,0,7,Entire studio • 1 bathroom,6.8,$580
Miami Beach,KAYAK Miami Beach,2,0,7,1 king bed,8.0,"$1,332"
Miami Beach,The Donovan at Miami Beach,2,0,7,Private suite,7.0,$697
Miami Beach,"The Betsy Hotel, South Beach",2,0,7,1 king bed,8.5,"$2,079"
Miami Beach,The Altair Bay Harbor Hotel,2,0,7,2 queen beds,8.6,"$1,594"
Miami Beach,Esme Miami Beach,2,0,7,1 king bed,8.8,"$1,105"
Miami Beach,Palihouse Miami Beach,2,0,7,1 queen bed,8.3,$940
Miami Beach,The Palms Hotel & Spa,2,0,7,1 king bed,8.5,"$2,373"
Miami Beach,"Holiday Inn Miami Beach-Oceanfront, an IHG Hotel",2,0,7,Multiple bed types,6.9,"$1,111"
Miami Beach,Nautilus by Arlo,2,0,7,1 king bed,7.5,"$1,760"
Miami Beach,Beach Haus Bal Harbour,2,0,7,1 king bed,8.3,"$1,413"
Miami Beach,"Kimpton - Hotel Palomar South Beach, an IHG Hotel",2,0,7,1 queen bed,8.1,"$1,036"
Miami Beach,Albion Hotel,2,0,7,1 king bed,7.4,"$1,252"
Miami Beach,Berkeley Park MGallery Hotel Collection,2,0,7,1 queen bed,7.9,$882
Miami Beach,Circa 39 Hotel Miami Beach,2,0,7,1 king bed,8.3,$898
Miami Beach,Faena Hotel Miami Beach,2,0,7,1 king bed,9.0,"$3,908"
